datetime,so2,co,no,no2,pm10,nox,o3,veloc.,direc.,pm2.5
2023-03-09 11:00:00,3.0,0.1,3.0,25.0,20.0,29.0,39.0,3.3,246.0,6.0
2023-03-09 12:00:00,3.0,0.1,3.0,20.0,15.0,24.0,48.0,3.5,246.0,5.0
2023-03-09 13:00:00,3.0,0.1,3.0,15.0,16.0,19.0,54.0,2.3,244.0,4.0
2023-03-09 14:00:00,3.0,0.1,3.0,17.0,15.0,21.0,59.0,2.8,248.0,4.0
2023-03-09 15:00:00,3.0,0.1,3.0,14.0,29.0,18.0,68.0,2.9,225.0,4.0
2023-03-09 16:00:00,3.0,0.1,3.0,12.0,40.0,16.0,76.0,4.6,243.0,4.0
2023-03-09 17:00:00,3.0,0.1,3.0,14.0,22.0,18.0,74.0,3.0,244.0,3.0
2023-03-09 18:00:00,3.0,0.1,3.0,17.0,18.0,21.0,67.0,2.6,255.0,3.0
2023-03-09 19:00:00,3.0,0.1,3.0,19.0,19.0,24.0,64.0,2.2,243.0,3.0
2023-03-09 20:00:00,3.0,0.1,3.0,18.0,11.0,22.0,65.0,1.7,237.0,4.0
2023-03-09 21:00:00,3.0,0.1,3.0,22.0,11.0,26.0,66.0,1.2,241.0,4.0
2023-03-09 22:00:00,3.0,0.1,3.0,16.0,10.0,20.0,75.0,2.1,244.0,3.0
2023-03-09 23:00:00,3.0,0.1,3.0,11.0,8.0,16.0,80.0,2.4,243.0,3.0
2023-03-10 00:00:00,3.0,0.1,3.0,8.0,7.0,12.0,82.0,2.3,242.0,3.0
2023-03-10 01:00:00,3.0,0.1,3.0,7.0,8.0,11.0,83.0,2.2,268.0,3.0
2023-03-10 02:00:00,3.0,0.1,3.0,7.0,9.0,11.0,84.0,2.5,269.0,3.0
2023-03-10 03:00:00,3.0,0.1,3.0,8.0,12.0,12.0,86.0,2.9,263.0,4.0
2023-03-10 04:00:00,3.0,0.1,3.0,7.0,10.0,11.0,87.0,2.2,242.0,4.0
2023-03-10 05:00:00,3.0,0.1,3.0,7.0,8.0,12.0,83.0,2.0,227.0,4.0
2023-03-10 06:00:00,3.0,0.1,3.0,7.0,11.0,12.0,79.0,3.8,235.0,4.0
2023-03-10 07:00:00,3.0,0.1,3.0,11.0,13.0,16.0,70.0,1.2,205.0,5.0
2023-03-10 08:00:00,3.0,0.1,3.0,28.0,24.0,33.0,46.0,0.9,238.0,6.0
2023-03-10 09:00:00,3.0,0.1,3.0,27.0,21.0,31.0,59.0,1.8,257.0,5.0
2023-03-10 10:00:00,3.0,0.1,3.0,17.0,17.0,21.0,70.0,1.8,282.0,4.0
2023-03-10 11:00:00,3.0,0.1,3.0,12.0,17.0,17.0,76.0,2.5,295.0,3.0
2023-03-10 12:00:00,3.0,0.1,3.0,11.0,14.0,15.0,79.0,2.5,273.0,3.0
2023-03-10 13:00:00,3.0,0.1,3.0,12.0,15.0,16.0,80.0,2.7,250.0,3.0
2023-03-10 14:00:00,3.0,0.1,3.0,13.0,20.0,17.0,83.0,3.7,244.0,4.0
2023-03-10 15:00:00,3.0,0.1,3.0,12.0,22.0,17.0,84.0,5.2,237.0,4.0
2023-03-10 16:00:00,3.0,0.1,3.0,13.0,21.0,17.0,83.0,3.9,249.0,4.0
2023-03-10 17:00:00,3.0,0.1,3.0,17.0,18.0,21.0,77.0,2.2,236.0,3.0
2023-03-10 18:00:00,3.0,0.1,3.0,19.0,17.0,23.0,74.0,2.5,254.0,3.0
2023-03-10 19:00:00,3.0,0.1,3.0,22.0,17.0,26.0,68.0,2.3,251.0,4.0
2023-03-10 20:00:00,3.0,0.1,3.0,20.0,14.0,24.0,69.0,2.1,248.0,4.0
2023-03-10 21:00:00,3.0,0.1,3.0,23.0,14.0,28.0,65.0,1.3,271.0,6.0
2023-03-10 22:00:00,3.0,0.1,3.0,25.0,13.0,30.0,61.0,0.9,254.0,5.0
2023-03-10 23:00:00,3.0,0.1,3.0,20.0,14.0,24.0,66.0,0.6,238.0,5.0
2023-03-11 00:00:00,3.0,0.1,3.0,16.0,13.0,20.0,64.0,0.8,220.0,5.0
2023-03-11 01:00:00,3.0,0.1,3.0,11.0,15.0,15.0,69.0,2.0,250.0,5.0
2023-03-11 02:00:00,3.0,0.1,3.0,8.0,18.0,12.0,68.0,2.3,228.0,5.0
2023-03-11 03:00:00,3.0,0.1,3.0,8.0,14.0,12.0,67.0,2.5,223.0,5.0
2023-03-11 04:00:00,3.0,0.1,3.0,7.0,9.0,11.0,66.0,0.7,229.0,5.0
2023-03-11 05:00:00,3.0,0.1,3.0,7.0,18.0,11.0,61.0,3.1,201.0,6.0
2023-03-11 06:00:00,3.0,0.1,3.0,7.0,12.0,12.0,58.0,3.9,249.0,6.0
2023-03-11 07:00:00,3.0,0.1,3.0,8.0,13.0,12.0,57.0,4.6,237.0,6.0
2023-03-11 08:00:00,3.0,0.1,3.0,9.0,21.0,13.0,59.0,4.2,244.0,6.0
2023-03-11 09:00:00,3.0,0.1,3.0,9.0,23.0,13.0,59.0,2.1,250.0,5.0
2023-03-11 10:00:00,3.0,0.1,3.0,10.0,31.0,14.0,60.0,3.6,237.0,6.0
2023-03-11 11:00:00,3.0,0.1,3.0,10.0,29.0,14.0,63.0,5.7,241.0,5.0
2023-03-11 12:00:00,3.0,0.1,3.0,10.0,30.0,14.0,64.0,4.2,252.0,7.0
2023-03-11 13:00:00,3.0,0.1,3.0,10.0,21.0,14.0,62.0,4.1,246.0,6.0
2023-03-11 14:00:00,3.0,0.1,3.0,11.0,20.0,15.0,61.0,3.9,241.0,5.0
2023-03-11 15:00:00,3.0,0.1,3.0,9.0,20.0,13.0,61.0,4.3,246.0,5.0
2023-03-11 16:00:00,3.0,0.1,3.0,9.0,19.0,13.0,61.0,3.3,242.0,5.0
2023-03-11 17:00:00,3.0,0.1,3.0,10.0,15.0,14.0,60.0,3.0,250.0,4.0
2023-03-11 18:00:00,3.0,0.1,3.0,15.0,20.0,19.0,58.0,1.8,295.0,6.0
2023-03-11 19:00:00,3.0,0.1,3.0,19.0,14.0,23.0,56.0,1.7,293.0,6.0
2023-03-11 20:00:00,3.0,0.1,3.0,21.0,16.0,26.0,51.0,0.9,284.0,7.0
2023-03-11 21:00:00,3.0,0.1,3.0,21.0,12.0,25.0,49.0,1.6,245.0,8.0
2023-03-11 22:00:00,3.0,0.1,3.0,17.0,11.0,21.0,54.0,1.7,295.0,7.0
2023-03-11 23:00:00,3.0,0.1,3.0,16.0,10.0,20.0,54.0,2.5,267.0,7.0
2023-03-12 00:00:00,3.0,0.1,3.0,11.0,7.0,15.0,57.0,2.7,249.0,5.0
2023-03-12 01:00:00,3.0,0.1,3.0,11.0,8.0,15.0,51.0,1.2,245.0,5.0
2023-03-12 02:00:00,3.0,0.1,3.0,11.0,10.0,14.0,45.0,0.2,253.0,6.0
2023-03-12 03:00:00,3.0,0.1,3.0,13.0,9.0,17.0,41.0,0.3,208.0,6.0
2023-03-12 04:00:00,3.0,0.1,3.0,12.0,8.0,16.0,36.0,1.0,247.0,6.0
2023-03-12 05:00:00,3.0,0.1,3.0,11.0,8.0,15.0,36.0,0.8,249.0,6.0
2023-03-12 06:00:00,3.0,0.1,3.0,13.0,9.0,17.0,30.0,1.4,230.0,6.0
2023-03-12 07:00:00,3.0,0.1,3.0,13.0,9.0,17.0,27.0,3.9,236.0,6.0
2023-03-12 08:00:00,3.0,0.1,3.0,13.0,8.0,17.0,32.0,2.0,250.0,5.0
2023-03-12 09:00:00,3.0,0.1,3.0,10.0,8.0,14.0,35.0,1.2,253.0,4.0
2023-03-12 10:00:00,3.0,0.1,3.0,11.0,9.0,15.0,41.0,1.4,248.0,4.0
2023-03-12 11:00:00,3.0,0.1,3.0,10.0,7.0,14.0,47.0,1.2,248.0,3.0
2023-03-12 12:00:00,3.0,0.1,3.0,9.0,4.0,13.0,53.0,1.1,221.0,1.0
2023-03-12 13:00:00,3.0,0.1,3.0,9.0,4.0,13.0,60.0,1.1,144.0,2.0
2023-03-12 14:00:00,3.0,0.1,3.0,17.0,6.0,21.0,52.0,2.4,152.0,2.0
2023-03-12 15:00:00,3.0,0.1,3.0,11.0,6.0,16.0,61.0,4.7,110.0,3.0
2023-03-12 16:00:00,3.0,0.1,7.0,33.0,7.0,42.0,34.0,2.0,178.0,3.0
2023-03-12 17:00:00,3.0,0.1,6.0,33.0,6.0,42.0,30.0,1.6,201.0,3.0
2023-03-12 18:00:00,3.0,0.1,5.0,20.0,7.0,27.0,54.0,2.2,232.0,4.0
2023-03-12 19:00:00,3.0,0.1,3.0,10.0,11.0,15.0,66.0,1.1,206.0,5.0
2023-03-12 20:00:00,3.0,0.1,3.0,23.0,14.0,27.0,50.0,1.5,47.0,8.0
2023-03-12 21:00:00,3.0,0.1,3.0,22.0,12.0,26.0,55.0,1.7,42.0,7.0
2023-03-12 22:00:00,3.0,0.1,3.0,16.0,9.0,20.0,58.0,1.9,46.0,6.0
2023-03-12 23:00:00,3.0,0.1,3.0,17.0,13.0,21.0,46.0,0.8,39.0,8.0
2023-03-13 00:00:00,3.0,0.1,3.0,28.0,29.0,32.0,24.0,0.3,79.0,11.0
2023-03-13 01:00:00,3.0,0.1,3.0,32.0,22.0,37.0,15.0,1.1,224.0,10.0
2023-03-13 02:00:00,3.0,0.1,3.0,43.0,13.0,47.0,5.0,0.2,53.0,10.0
2023-03-13 03:00:00,3.0,0.1,3.0,37.0,15.0,41.0,12.0,0.2,59.0,10.0
2023-03-13 04:00:00,3.0,0.1,4.0,30.0,16.0,36.0,6.0,0.7,217.0,9.0
2023-03-13 05:00:00,3.0,0.1,3.0,25.0,22.0,29.0,7.0,0.8,252.0,8.0
2023-03-13 06:00:00,3.0,0.1,7.0,30.0,13.0,40.0,3.0,0.2,119.0,9.0
2023-03-13 07:00:00,3.0,0.1,10.0,31.0,13.0,47.0,3.0,0.2,23.0,10.0
2023-03-13 08:00:00,3.0,0.1,28.0,41.0,39.0,85.0,6.0,0.2,151.0,14.0
2023-03-13 09:00:00,3.0,0.1,17.0,41.0,41.0,67.0,16.0,0.2,188.0,15.0
2023-03-13 10:00:00,3.0,0.1,17.0,48.0,47.0,75.0,21.0,0.9,233.0,13.0
2023-03-13 11:00:00,3.0,0.1,12.0,43.0,37.0,62.0,30.0,1.8,220.0,9.0
2023-03-13 12:00:00,3.0,0.1,8.0,45.0,39.0,57.0,39.0,1.0,168.0,12.0
2023-03-13 13:00:00,3.0,0.1,15.0,60.0,32.0,84.0,31.0,1.6,183.0,12.0
2023-03-13 14:00:00,3.0,0.1,12.0,51.0,20.0,68.0,38.0,1.9,210.0,9.0
2023-03-13 15:00:00,3.0,0.1,5.0,27.0,13.0,34.0,63.0,2.4,234.0,6.0
2023-03-13 16:00:00,3.0,0.1,4.0,32.0,19.0,38.0,65.0,1.7,211.0,6.0
2023-03-13 17:00:00,3.0,0.1,3.0,23.0,46.0,27.0,75.0,1.3,223.0,7.0
2023-03-13 18:00:00,3.0,0.1,3.0,20.0,58.0,24.0,67.0,2.9,257.0,6.0
2023-03-13 19:00:00,3.0,0.1,3.0,18.0,37.0,22.0,60.0,3.8,248.0,5.0
2023-03-13 20:00:00,3.0,0.1,3.0,20.0,39.0,24.0,52.0,2.3,246.0,5.0
2023-03-13 21:00:00,3.0,0.1,3.0,11.0,60.0,15.0,57.0,3.3,270.0,6.0
2023-03-13 22:00:00,3.0,0.1,3.0,10.0,41.0,14.0,59.0,3.3,269.0,5.0
2023-03-13 23:00:00,3.0,0.1,3.0,8.0,18.0,12.0,67.0,2.3,270.0,4.0
2023-03-14 00:00:00,3.0,0.1,3.0,8.0,8.0,12.0,78.0,1.7,273.0,3.0
2023-03-14 01:00:00,3.0,0.1,3.0,7.0,7.0,11.0,79.0,1.7,250.0,3.0
2023-03-14 02:00:00,3.0,0.1,3.0,7.0,7.0,11.0,78.0,2.3,244.0,3.0
2023-03-14 03:00:00,3.0,0.1,3.0,7.0,6.0,11.0,84.0,2.1,233.0,3.0
2023-03-14 04:00:00,3.0,0.1,3.0,7.0,4.0,11.0,89.0,1.3,299.0,2.0
2023-03-14 05:00:00,3.0,0.1,3.0,7.0,4.0,11.0,89.0,1.2,276.0,2.0
2023-03-14 06:00:00,3.0,0.1,3.0,8.0,6.0,13.0,80.0,1.1,280.0,3.0
2023-03-14 07:00:00,3.0,0.1,3.0,17.0,11.0,21.0,59.0,1.4,317.0,3.0
2023-03-14 08:00:00,3.0,0.1,3.0,24.0,28.0,29.0,54.0,2.1,306.0,4.0
2023-03-14 09:00:00,3.0,0.1,3.0,23.0,32.0,28.0,58.0,1.8,298.0,5.0
2023-03-14 10:00:00,3.0,0.1,3.0,13.0,11.0,17.0,81.0,1.9,322.0,2.0
2023-03-14 11:00:00,3.0,0.1,3.0,11.0,11.0,15.0,87.0,1.3,316.0,2.0
2023-03-14 12:00:00,3.0,0.1,3.0,8.0,14.0,13.0,89.0,1.9,258.0,2.0
2023-03-14 13:00:00,3.0,0.1,3.0,9.0,10.0,13.0,92.0,1.4,253.0,2.0
2023-03-14 14:00:00,3.0,0.1,3.0,9.0,7.0,13.0,93.0,1.4,292.0,2.0
2023-03-14 15:00:00,3.0,0.1,3.0,26.0,34.0,30.0,78.0,4.6,103.0,3.0
2023-03-14 16:00:00,3.0,0.1,4.0,34.0,53.0,39.0,69.0,4.0,114.0,4.0
2023-03-14 17:00:00,3.0,0.1,13.0,53.0,46.0,72.0,53.0,3.7,106.0,5.0
2023-03-14 18:00:00,3.0,0.1,36.0,85.0,31.0,139.0,14.0,2.5,98.0,6.0
2023-03-14 19:00:00,3.0,0.2,16.0,54.0,20.0,79.0,48.0,2.3,56.0,6.0
2023-03-14 20:00:00,3.0,0.2,3.0,34.0,13.0,38.0,70.0,1.6,51.0,6.0
2023-03-14 21:00:00,3.0,0.2,3.0,26.0,22.0,30.0,74.0,0.8,59.0,11.0
2023-03-14 22:00:00,3.0,0.2,3.0,21.0,15.0,25.0,74.0,0.6,49.0,7.0
2023-03-14 23:00:00,3.0,0.2,3.0,47.0,19.0,51.0,35.0,0.3,46.0,8.0
2023-03-15 00:00:00,3.0,0.2,3.0,22.0,12.0,26.0,71.0,0.4,11.0,5.0
2023-03-15 01:00:00,3.0,0.2,3.0,18.0,17.0,23.0,62.0,0.3,170.0,7.0
2023-03-15 02:00:00,3.0,0.2,3.0,40.0,27.0,44.0,18.0,0.3,9.0,12.0
2023-03-15 03:00:00,3.0,0.2,11.0,51.0,40.0,67.0,3.0,0.2,12.0,15.0
2023-03-15 04:00:00,3.0,0.2,5.0,45.0,34.0,53.0,4.0,1.1,223.0,12.0
2023-03-15 05:00:00,3.0,0.1,3.0,30.0,19.0,34.0,28.0,0.7,271.0,9.0
2023-03-15 06:00:00,3.0,0.1,3.0,24.0,14.0,28.0,34.0,0.5,326.0,6.0
2023-03-15 07:00:00,3.0,0.2,9.0,40.0,22.0,53.5,16.0,1.0,278.0,6.0
2023-03-15 08:00:00,3.0,0.2,15.0,56.0,46.0,79.0,14.0,0.7,291.0,8.0
2023-03-15 09:00:00,3.0,0.1,19.0,55.0,66.0,84.0,19.0,1.2,208.0,13.0
2023-03-15 10:00:00,3.0,0.1,15.0,44.0,60.0,67.0,31.0,1.5,219.0,12.0
2023-03-15 11:00:00,3.0,0.1,5.0,30.0,45.0,38.0,55.0,1.8,165.0,9.0
2023-03-15 12:00:00,3.0,0.1,2.0,18.0,42.0,20.0,82.0,4.0,125.0,7.0
2023-03-15 13:00:00,3.0,0.1,2.0,18.0,39.0,20.0,81.0,5.9,113.0,5.0
2023-03-15 14:00:00,3.0,0.1,3.0,23.0,13.0,26.0,80.0,8.0,115.0,5.0
2023-03-15 15:00:00,3.0,0.1,2.0,13.0,14.0,16.0,95.0,6.2,126.0,4.0
2023-03-15 16:00:00,3.0,0.1,2.0,11.0,17.0,13.0,93.0,7.0,117.0,4.0
2023-03-15 17:00:00,3.0,0.1,2.0,21.0,15.0,24.0,80.0,3.4,116.0,5.0
2023-03-15 18:00:00,3.0,0.1,2.0,19.0,15.0,22.0,84.0,1.2,72.0,6.0
2023-03-15 19:00:00,3.0,0.1,2.0,13.0,15.0,15.0,91.0,2.5,47.0,8.0
2023-03-15 20:00:00,3.0,0.2,2.0,12.0,14.0,14.0,95.0,3.5,48.0,8.0
2023-03-15 21:00:00,3.0,0.1,2.0,9.0,11.0,11.0,100.0,3.2,47.0,7.0
2023-03-15 22:00:00,3.0,0.1,2.0,9.0,10.0,11.0,89.0,2.0,33.0,8.0
2023-03-15 23:00:00,3.0,0.2,2.0,14.0,15.0,16.0,74.0,0.7,29.0,10.0
2023-03-16 00:00:00,3.0,0.2,2.0,12.0,28.0,15.0,76.0,0.7,24.0,16.0
2023-03-16 01:00:00,3.0,0.2,2.0,14.0,27.0,16.0,60.0,0.2,35.0,12.0
2023-03-16 02:00:00,3.0,0.1,2.0,24.0,23.0,27.0,36.0,0.6,227.0,17.0
2023-03-16 03:00:00,3.0,0.1,2.0,32.0,24.0,35.0,17.0,0.2,9.0,19.0
2023-03-16 04:00:00,3.0,0.1,2.0,26.0,25.0,28.0,29.0,0.3,16.0,19.0
2023-03-16 05:00:00,3.0,0.1,2.0,23.0,20.0,26.0,22.0,0.2,6.0,15.0
2023-03-16 06:00:00,3.0,0.1,13.0,34.0,20.0,54.0,3.0,0.2,21.0,15.0
2023-03-16 07:00:00,3.0,0.1,28.0,35.0,21.0,78.0,3.0,0.2,153.0,16.0
2023-03-16 08:00:00,4.0,0.2,57.0,50.0,66.0,138.0,5.0,0.2,177.0,18.0
2023-03-16 09:00:00,4.0,0.2,31.0,48.0,58.0,95.0,22.0,0.8,150.0,21.0
2023-03-16 10:00:00,3.0,0.1,2.0,8.0,20.0,11.0,82.0,2.9,89.0,12.0
2023-03-16 11:00:00,3.0,0.1,2.0,10.0,28.0,12.0,80.0,3.3,75.0,18.0
2023-03-16 12:00:00,3.0,0.1,2.0,9.0,21.0,12.0,92.0,4.3,83.0,14.0
2023-03-16 13:00:00,3.0,0.1,2.0,8.5,16.5,11.5,96.5,5.1,92.0,11.5
2023-03-16 14:00:00,3.0,0.1,2.0,8.0,12.0,11.0,101.0,6.2,83.0,9.0
2023-03-16 15:00:00,3.0,0.1,2.0,6.0,11.0,8.0,105.0,6.3,90.0,8.0
2023-03-16 16:00:00,3.0,0.1,2.0,4.0,11.0,6.0,107.0,4.1,85.0,8.0
2023-03-16 17:00:00,3.0,0.1,2.0,4.0,11.0,6.0,100.0,3.2,50.0,8.0
2023-03-16 18:00:00,3.0,0.1,2.0,6.0,10.0,9.0,95.0,3.4,48.0,9.0
2023-03-16 19:00:00,3.0,0.1,2.0,8.0,14.0,10.0,92.0,3.0,53.0,12.0
2023-03-16 20:00:00,3.0,0.1,2.0,8.0,17.0,11.0,91.0,2.7,49.0,15.0
2023-03-16 21:00:00,3.0,0.1,2.0,7.0,22.0,9.0,92.0,1.4,41.0,19.0
2023-03-16 22:00:00,3.0,0.1,2.0,14.0,32.0,17.0,70.0,0.6,34.0,27.0
2023-03-16 23:00:00,3.0,0.1,2.0,18.0,28.0,21.0,60.0,0.7,32.0,23.0
2023-03-17 00:00:00,3.0,0.1,2.0,18.0,29.0,21.0,61.0,1.0,33.0,24.0
2023-03-17 01:00:00,3.0,0.1,2.0,13.0,27.0,15.0,64.0,0.4,11.0,22.0
2023-03-17 02:00:00,3.0,0.1,2.0,8.0,22.0,10.0,73.0,0.4,14.0,18.0
2023-03-17 03:00:00,3.0,0.1,2.0,5.0,22.0,8.0,74.0,0.5,27.0,19.0
2023-03-17 04:00:00,3.0,0.1,2.0,6.0,26.0,9.0,70.0,1.5,48.0,23.0
2023-03-17 05:00:00,4.0,0.1,2.0,11.0,25.0,14.0,45.0,0.4,28.0,20.0
2023-03-17 06:00:00,3.0,0.1,2.0,18.0,25.0,20.0,39.0,0.3,0.0,20.0
2023-03-17 07:00:00,4.0,0.1,2.0,30.0,24.0,33.0,23.0,0.4,274.0,12.0
2023-03-17 08:00:00,4.0,0.1,2.0,31.0,30.0,34.0,30.0,0.6,302.0,11.0
2023-03-17 09:00:00,4.0,0.1,4.0,36.0,43.0,42.0,30.0,0.7,305.0,17.0
2023-03-17 10:00:00,6.0,0.1,2.0,13.0,27.0,16.0,77.0,0.6,76.0,14.0
2023-03-17 11:00:00,5.0,0.1,2.0,2.0,14.0,5.0,96.0,2.8,89.0,9.0
2023-03-17 12:00:00,5.0,0.1,2.0,3.0,14.0,6.0,97.0,3.2,83.0,9.0
2023-03-17 13:00:00,6.0,0.1,2.0,3.0,14.0,5.0,97.0,5.3,95.0,9.0
2023-03-17 14:00:00,5.0,0.1,2.0,3.0,15.0,5.0,100.0,5.6,82.0,10.0
2023-03-17 15:00:00,6.0,0.1,2.0,1.0,10.0,3.0,103.0,5.6,79.0,6.0
2023-03-17 16:00:00,6.0,0.1,2.0,1.0,7.0,3.0,96.0,5.2,86.0,4.0
2023-03-17 17:00:00,5.0,0.1,2.0,2.0,5.0,4.0,98.0,4.5,87.0,4.0
2023-03-17 18:00:00,5.0,0.1,2.0,3.0,6.0,5.0,94.0,2.8,83.0,5.0
2023-03-17 19:00:00,5.0,0.1,2.0,5.0,7.0,7.0,89.0,1.4,73.0,5.0
2023-03-17 20:00:00,6.0,0.1,2.0,6.0,9.0,9.0,88.0,0.9,80.0,8.0
2023-03-17 21:00:00,6.0,0.1,2.0,1.0,7.0,4.0,91.0,0.3,91.0,6.0
2023-03-17 22:00:00,3.0,0.1,2.0,6.0,9.0,8.0,75.0,0.1,109.0,7.0
2023-03-17 23:00:00,3.0,0.1,2.0,20.0,21.0,23.0,59.0,0.7,229.0,16.0
2023-03-18 00:00:00,3.0,0.1,2.0,23.0,28.0,26.0,44.0,0.6,217.0,21.0
2023-03-18 01:00:00,3.0,0.1,2.0,22.0,35.0,25.0,46.0,0.3,217.0,27.0
2023-03-18 02:00:00,3.0,0.1,2.0,30.0,29.0,32.0,20.0,0.3,214.0,22.0
2023-03-18 03:00:00,3.0,0.1,2.0,19.0,25.0,22.0,34.0,0.7,216.0,19.0
2023-03-18 04:00:00,3.0,0.1,2.0,16.0,23.0,18.0,36.0,0.5,261.0,17.0
2023-03-18 05:00:00,3.0,0.1,2.0,14.0,22.0,17.0,39.0,0.6,245.0,17.0
2023-03-18 06:00:00,3.0,0.1,2.0,22.0,23.0,25.0,13.0,1.3,222.0,18.0
2023-03-18 07:00:00,3.0,0.1,2.0,25.0,17.0,27.0,11.0,1.1,229.0,14.0
2023-03-18 08:00:00,3.0,0.1,2.0,21.0,21.0,24.0,26.0,0.4,7.0,8.0
2023-03-18 09:00:00,3.0,0.1,2.0,16.0,30.0,19.0,37.0,0.7,334.0,12.0
2023-03-18 10:00:00,6.0,0.1,2.0,20.0,47.0,23.0,33.0,0.5,59.0,21.0
2023-03-18 11:00:00,6.0,0.1,3.0,20.0,74.0,24.0,42.0,2.6,94.0,40.0
2023-03-18 12:00:00,7.0,0.1,3.0,12.0,26.0,16.0,64.0,3.1,200.0,11.0
2023-03-18 13:00:00,6.0,0.1,2.0,1.0,9.0,4.0,85.0,5.4,232.0,3.0
2023-03-18 14:00:00,6.0,0.1,2.0,1.0,6.0,3.0,90.0,3.7,226.0,2.0
2023-03-18 15:00:00,4.0,0.1,2.0,1.0,8.0,3.0,93.0,3.8,232.0,2.0
2023-03-18 16:00:00,6.0,0.1,2.0,5.0,42.0,8.0,85.0,3.1,22.0,9.0
2023-03-18 17:00:00,5.0,0.1,2.0,6.0,40.0,9.0,94.0,8.0,48.0,14.0
2023-03-18 18:00:00,4.0,0.2,2.0,4.0,18.0,7.0,98.0,8.2,47.0,15.0
2023-03-18 19:00:00,5.0,0.2,2.0,7.0,19.0,10.0,93.0,5.5,45.0,15.0
2023-03-18 20:00:00,4.0,0.2,2.0,14.0,20.0,16.0,79.0,2.1,39.0,16.0
2023-03-18 21:00:00,5.0,0.2,2.0,17.0,27.0,19.0,69.0,1.1,37.0,22.0
2023-03-18 22:00:00,4.0,0.3,2.0,30.0,59.0,33.0,40.0,0.3,18.0,45.0
2023-03-18 23:00:00,4.0,0.2,2.0,49.0,60.0,52.0,11.0,0.2,203.0,45.0
2023-03-19 00:00:00,4.0,0.2,3.0,60.0,68.0,65.0,9.0,0.3,317.0,46.0
2023-03-19 01:00:00,6.0,0.2,10.0,44.0,322.0,60.0,36.0,0.6,295.0,157.0
2023-03-19 02:00:00,5.0,0.1,2.0,23.0,41.0,26.0,40.0,0.7,5.0,19.0
2023-03-19 03:00:00,4.0,0.1,2.0,15.0,29.0,18.0,40.0,0.3,54.0,15.0
2023-03-19 04:00:00,4.0,0.1,2.0,15.0,32.0,17.0,29.0,0.4,251.0,14.0
2023-03-19 05:00:00,4.0,0.1,2.0,25.0,22.0,28.0,21.0,0.4,278.0,9.0
2023-03-19 06:00:00,4.0,0.1,2.0,10.0,9.0,13.0,42.0,0.4,312.0,6.0
2023-03-19 07:00:00,3.0,0.1,2.0,11.0,10.0,14.0,35.0,0.4,223.0,5.0
2023-03-19 08:00:00,4.0,0.1,2.0,14.0,11.0,17.0,32.0,0.7,221.0,6.0
2023-03-19 09:00:00,4.0,0.1,2.0,6.0,9.0,8.0,50.0,0.5,224.0,6.0
2023-03-19 10:00:00,6.0,0.1,2.0,2.0,7.0,5.0,63.0,2.0,131.0,3.0
2023-03-19 11:00:00,5.0,0.1,2.0,1.0,2.0,3.0,75.0,2.5,116.0,1.0
2023-03-19 12:00:00,6.0,0.1,2.0,3.0,5.0,5.0,76.0,3.7,117.0,3.0
2023-03-19 13:00:00,5.0,0.1,2.0,1.0,6.0,3.0,89.0,4.5,107.0,4.0
2023-03-19 14:00:00,6.0,0.1,2.0,1.0,5.0,3.0,88.0,5.4,96.0,3.0
2023-03-19 15:00:00,5.0,0.1,2.0,1.0,4.0,3.0,88.0,4.7,98.0,3.0
2023-03-19 16:00:00,5.0,0.1,2.0,1.0,8.0,3.0,91.0,3.2,124.0,5.0
2023-03-19 17:00:00,5.0,0.1,2.0,4.0,8.0,7.0,86.0,1.7,122.0,6.0
2023-03-19 18:00:00,4.0,0.1,2.0,10.0,7.0,12.0,82.0,1.2,107.0,5.0
2023-03-19 19:00:00,5.0,0.1,2.0,12.0,11.0,14.0,77.0,0.1,121.0,6.0
2023-03-19 20:00:00,5.0,0.1,2.0,11.0,27.0,14.0,68.0,0.1,74.0,18.0
2023-03-19 21:00:00,5.0,0.2,2.0,25.0,77.0,28.0,45.0,0.3,27.0,47.0
2023-03-19 22:00:00,5.0,0.2,2.0,30.0,103.0,33.0,47.0,0.4,351.0,69.0
2023-03-19 23:00:00,5.0,0.3,5.0,52.0,196.0,59.0,18.0,0.3,10.0,118.0
2023-03-20 00:00:00,5.0,0.3,2.0,48.0,215.0,51.0,24.0,0.4,280.0,146.0
2023-03-20 01:00:00,4.0,0.2,2.0,25.0,133.0,27.0,38.0,0.6,291.0,86.0
2023-03-20 02:00:00,5.0,0.1,2.0,16.0,102.0,19.0,39.0,0.5,312.0,67.0
2023-03-20 03:00:00,4.0,0.1,2.0,9.0,40.0,12.0,42.0,0.4,267.0,21.0
2023-03-20 04:00:00,5.0,0.1,2.0,10.0,17.0,12.0,31.0,1.7,227.0,10.0
2023-03-20 05:00:00,4.0,0.1,2.0,12.0,11.0,14.0,33.0,2.2,232.0,8.0
2023-03-20 06:00:00,4.0,0.1,2.0,10.0,14.0,13.0,36.0,1.6,239.0,6.0
2023-03-20 07:00:00,4.0,0.1,6.0,30.0,28.0,39.0,14.0,1.7,233.0,7.0
2023-03-20 08:00:00,5.0,0.1,12.0,38.0,27.0,57.0,16.0,2.7,225.0,7.0
2023-03-20 09:00:00,5.0,0.1,12.0,34.0,39.0,53.0,21.0,2.2,224.0,9.0
